t	v0	v1
1090.8408408408409	-1.4384580892608585	-1.4163963632331018
1091.0910910910911	-1.428204251654986	-1.7543912556739791
1091.3413413413414	-1.41814298468049	-2.0126784064893473
1091.5915915915916	-1.4082693312230898	-2.2075168271501715
1091.8418418418419	-1.3985804023691875	-2.3528164666392417
1092.0920920920921	-1.3890716125959535	-2.4592467299558423
1092.3423423423424	-1.3797401918251044	-2.535141079362857
1092.5925925925926	-1.3705807230226033	-2.587349119054713
1092.8428428428429	-1.361594180650495	-2.621004371995382
1093.093093093093	-1.352775267513086	-2.6400804762420567
1093.3433433433433	-1.3441208608143593	-2.6479046296274524
1093.5935935935936	-1.3356290524092262	-2.6471334990881505
1093.8438438438438	-1.3272945273280872	-2.6396244196618714
1094.094094094094	-1.319115486368042	-2.6268829421984767
1094.3443443443443	-1.3110890303218903	-2.6102115582281895
1094.5945945945946	-1.3032123071905262	-2.590663614274682
1094.8448448448448	-1.2954825285049432	-2.5689074454590157
1095.095095095095	-1.2878969500500637	-2.5454730250977797
1095.3453453453453	-1.2804528819697496	-2.520841852660532
1095.5955955955956	-1.273149398397173	-2.495451813373809
1095.8458458458458	-1.265980488250211	-2.469604617457228
1096.096096096096	-1.258945327537044	-2.4434597943860776
1096.3463463463463	-1.2520414214097446	-2.41715727894485
1096.5965965965966	-1.2452663207538017	-2.3908336532143664
1096.8468468468468	-1.2386176221881182	-2.3646221465717785
1097.097097097097	-1.232091723731387	-2.338639342258455
1097.3473473473473	-1.225688794126111	-2.3129346363829715
1097.5975975975975	-1.2194053203494595	-2.287517798947447
1097.8478478478478	-1.2132390740837167	-2.2624095474420223
1098.098098098098	-1.2071878676994545	-2.237635033326775
1098.3483483483483	-1.2012495542555324	-2.2132238420317183
1098.5985985985985	-1.195422027499097	-2.189209992956801
1098.8488488488488	-1.1897032988368277	-2.165615835564275
1099.0990990990992	-1.1840911821009115	-2.1424242404652705
1099.3493493493493	-1.1785837680530435	-2.1196266980063276
1099.5995995995995	-1.173179103884701	-2.097217425356741
1099.8498498498498	-1.1678752720726258	-2.075193408915844
1100.1001001001	-1.1626703903787992	-2.0535544043129073
1100.3503503503503	-1.1575626118504465	-2.032302936407156
1100.6006006006005	-1.152550124820039	-2.011444299287775
1100.8508508508507	-1.1476312932598882	-1.9909819409948115
1101.101101101101	-1.1428040860290127	-1.9708987167385505
1101.3513513513512	-1.1380669375237222	-1.9511846624788298
1101.6016016016015	-1.1334181698580093	-1.931831116561336
1101.8518518518517	-1.1288561346682666	-1.912830500318411
1102.1021021021022	-1.1243792131132837	-1.8941763180690345
1102.3523523523525	-1.1199858158742628	-1.875863157118892
1102.6026026026025	-1.1156743831547982	-1.857886687760289
1102.852852852853	-1.1114433846808731	-1.8402436632721375
1103.103103103103	-1.107291319700899	-1.8229319199201182
1103.3533533533532	-1.1032166860580082	-1.8059496549325256
1103.6036036036035	-1.099218091764288	-1.7892876443571
1103.8538538538537	-1.095294093397595	-1.7729367152542264
1104.1041041041042	-1.0914433048143508	-1.7568896740808078
1104.3543543543542	-1.0876643633483585	-1.7411397904739108
1104.6046046046044	-1.0839559298107675	-1.7256807972506207
1104.8548548548547	-1.0803166884901079	-1.7105068904081862
1105.105105105105	-1.0767453471522743	-1.6956127291239478
1105.3553553553554	-1.0732406370405252	-1.680993435755338
1105.6056056056057	-1.0698013128754955	-1.666644595839934
1105.855855855856	-1.0664261528551784	-1.6525622580953812
1106.1061061061062	-1.0631139586549372	-1.638742934419441
1106.3563563563562	-1.0598635554275053	-1.6251835998899948
1106.6066066066066	-1.0566733395050434	-1.6118798083670707
1106.856856856857	-1.053543071368694	-1.598832194574737
1107.1071071071071	-1.0504711877654527	-1.5860321749660304
1107.3573573573572	-1.0474566096031719	-1.5734726100603018
1107.6076076076074	-1.0444982751629834	-1.5611468638550987
1107.8578578578579	-1.0415951400993124	-1.549048803826224
1108.108108108108	-1.0387461774398787	-1.5371728009277437
1108.3583583583584	-1.035950377585672	-1.5255137295918788
1108.6086086086086	-1.0332067483109868	-1.5140669677291576
1108.8588588588589	-1.0305143147633955	-1.5028283967282965
1109.1091091091093	-1.027872119463758	-1.491794401456244
1109.3593593593594	-1.0252792223062306	-1.4809618702582192
1109.6096096096096	-1.022734700558244	-1.470328194957614
1109.8598598598599	-1.0202376488605245	-1.4598912708560903
1110.11011011011	-1.0177871792270845	-1.4496494967335312
1110.3603603603603	-1.0153824210452236	-1.4396017748480514
1110.6106106106106	-1.013022521075529	-1.4297475109359983
1110.8608608608608	-1.010706643451875	-1.4200866142119484
1111.111111111111	-1.0080536840454832	-1.410623903916672
1111.361361361361	-1.0044954360609606	-1.4013693210804121
1111.6116116116116	-1.000643350708335	-1.392305719791029
1111.861861861862	-0.9969513359586936	-1.3834182374413142
1112.1121121121123	-0.9936559816558281	-1.3746937191569473
1112.3623623623625	-0.9907765595162306	-1.3661207177964867
1112.6126126126126	-0.9881150231291059	-1.3576894939514028
1112.862862862863	-0.9852560079563603	-1.349392015946032
1113.1131131131133	-0.9815668313326202	-1.3412219598376516
1113.3633633633633	-0.9761974924652163	-1.3331747094164121
1113.6136136136138	-0.968080672434164	-1.3252473562053384
1113.8638638638638	-0.9559317341922421	-1.3174386994604026
1114.1141141141143	-0.9382487225648523	-1.3097492461704139
1114.3643643643643	-0.913312364250224	-1.302181211057136
1114.6146146146145	-0.8791860678191622	-1.2947385165751775
1114.864864864865	-0.8337159237152145	-1.2874267929120653
1115.1151151151153	-0.774530704254749	-1.280253377988236
1115.3653653653655	-0.699041863626718	-1.2732273174570006
1115.6156156156158	-0.6044435378928251	-1.2663593647045743
1115.865865865866	-0.5162893691323044	-1.2596588300282954
1116.1161161161162	-0.42021715809831484	-1.2530627048762188
1116.3663663663663	-0.21789506694483224	-1.246475487075625
1116.6166166166167	0.13162839688410677	-1.2398359934114198
1116.866866866867	0.6085027804587655	-1.2331181357897845
1117.1171171171172	1.1320756853662253	-1.2263309212381126
1117.3673673673675	1.5632330324031372	-1.219518928628704
1117.6176176176175	1.8700250961161629	-1.2128047888089712
1117.867867867868	2.102951955489468	-1.2062316612480453
1118.1181181181182	2.2761197890774048	-1.199810071185293
1118.3683683683685	2.4027307130690896	-1.1935662830344307
1118.6186186186187	2.495079579337594	-1.1875423742911613
1118.868868868869	2.56167963557149	-1.1817468493935719
1119.1191191191192	2.6064951188778225	-1.176143580453094
1119.3693693693695	2.6338525359647083	-1.1707189189443028
1119.6196196196197	2.6477050365976296	-1.1654639098997437
1119.86986986987	2.6516258761417153	-1.1603740230137893
1120.1201201201202	2.648110176138716	-1.1554395669843782
1120.3703703703704	2.6384254443222543	-1.1506455908898352
1120.6206206206207	2.6237615042014615	-1.1459811347544913
1120.870870870871	2.6052830969238245	-1.141437648169379
1121.1211211211212	2.584129881275188	-1.1370089902922327
1121.3713713713714	2.561327528160568	-1.132691249471558
1121.6216216216217	2.537198867608461	-1.1284748006792942
1121.871871871872	2.5119892326258837	-1.1243543160039524
1122.1221221221222	2.48597892004888	-1.1203248260431238
1122.3723723723724	2.459455649797379	-1.1163820549065964
1122.6226226226227	2.4327145648751958	-1.1125224202163537
1122.872872872873	2.4060332503839414	-1.1087432269711428
1123.1231231231232	2.3794620251953726	-1.1050402571627964
1123.3733733733734	2.35302034980828	-1.1014112851947928
1123.6236236236236	2.3267463599032254	-1.097853962081974
1123.873873873874	2.3006905549880816	-1.0943660838029758
1124.1241241241241	2.2749157983980295	-1.090945591300226
1124.3743743743744	2.2494973172955612	-1.087590570479945
1124.6246246246246	2.2245131201604535	-1.0842992166658791
1124.8748748748749	2.1999441655914893	-1.0810699156814911
1125.1251251251251	2.1757669241702553	-1.0779013025292
1125.3753753753754	2.1519740520285495	-1.074792091457262
